date,hour,net,upRegulationZeroCoded,upRegulationOneCoded,upRegulationTwoCoded,downRegulationZeroCoded,downRegulationOneCoded,downRegulationTwoCoded,upRegulationDelivered,downRegulationDelivered,system_direction
2019-01-15,11,667.071,1420.417,0,0,0,0,0,667.071,0,Positive
2019-01-15,12,983.421,1475.6,0,0,0,0,0,983.421,0,Positive
2019-01-15,13,1054.981,1534.633,0,0,0,0,0,1054.981,0,Positive
2019-01-15,14,1504.727,2732.666,0,0,0,0,0,1504.727,0,Positive
2019-01-15,15,1268.621,2490.833,0,0,0,0,0,1268.621,0,Positive
2019-01-15,16,947.075,2171,0,0,0,0,0,947.075,0,Positive
2019-01-15,17,558.331,2107,0,0,0,0,0,558.331,0,Positive
2019-01-15,18,27.166,1151.833,0,0,199.551,0,0,178.931,-151.765,Neutral
2019-01-15,19,-1145.51,0,0,0,1250,14.25,0,0,-1145.51,Negative
2019-01-15,20,-795.005,0,0,0,746.267,71.666,0,0,-795.005,Negative
2019-01-15,21,-746.468,0,0,0,734.851,95,0,0,-746.468,Negative
2019-01-15,22,-921.05,0,0,0,835.15,87.5,0,0,-921.05,Negative
2019-01-15,23,-826.1,0,0,0,794,45,0,0,-826.1,Negative
2019-01-16,0,-1464.874,0,0,0,1579.116,45,0,0,-1464.874,Negative
2019-01-16,1,-1158.436,0,0,0,1259.5,45,0,0,-1158.436,Negative
2019-01-16,2,-1097.534,0,0,0,1392.966,36,0,0,-1097.534,Negative
2019-01-16,3,-1020.44,0,0,0,1365,0,0,0,-1020.44,Negative
2019-01-16,4,-1005.231,0,0,0,1490.833,0,0,0,-1005.231,Negative
2019-01-16,5,-1226.306,0,0,0,1865,0,0,0,-1226.306,Negative
2019-01-16,6,-1465.886,0,0,0,2593,0,0,0,-1465.886,Negative
2019-01-16,7,-2700.826,70.833,0,0,3754.618,15.75,0,70.833,-2771.659,Negative
2019-01-16,8,-1661.767,50,0,0,1987.7,45,0,50,-1711.767,Negative
2019-01-16,9,-1744.926,40.75,0,0,1743.433,355.667,0,40.75,-1785.676,Negative
2019-01-16,10,-1550.639,10,0,0,1358.034,455,0,10,-1560.639,Negative
2019-01-16,11,-435.032,438.333,0,0,245.834,552.334,0,358.418,-793.45,Negative
2019-01-16,12,543.886,692.499,0,0,0,0,0,543.886,0,Positive
2019-01-16,13,524.697,661.367,0,0,0,0,0,524.697,0,Positive
2019-01-16,14,170.607,375.167,0,0,199.083,0,0,348.55,-177.943,Positive
2019-01-16,15,-494.333,0,0,0,530.333,0,0,0,-494.333,Negative
2019-01-16,16,-674.782,0,0,0,809.133,0,0,0,-674.782,Negative
2019-01-16,17,-696.933,0,0,0,879.633,0,0,0,-696.933,Negative
2019-01-16,18,-555.667,45.833,0,0,658.5,0,0,45.833,-601.5,Negative
2019-01-16,19,-192.834,120.833,0,0,543.667,0,0,120.833,-313.667,Negative
2019-01-16,20,312.99,603.901,0,0,240.267,0,0,541.937,-228.947,Positive
2019-01-16,21,384.753,2607.967,0,0,53.733,0,0,437.236,-52.483,Positive
2019-01-16,22,27.432,786.349,0,0,237.35,0,0,243.981,-216.549,Neutral
2019-01-16,23,-554.935,0,0,0,648.334,0,0,0,-554.935,Negative
2019-01-17,0,-996.124,0,0,0,1012.114,0,0,0,-996.124,Negative
2019-01-17,1,-165.376,125,0,0,347.916,0,0,125,-290.376,Negative
2019-01-17,2,-478.284,0,0,0,537.9,0,0,0,-478.284,Negative
2019-01-17,3,-568.78,0,0,0,625,0,0,0,-568.78,Negative
2019-01-17,4,-644.25,0,0,0,751,0,0,0,-644.25,Negative
2019-01-17,5,-584.921,0,0,0,821,0,0,0,-584.921,Negative
2019-01-17,6,-502.768,0,0,0,915,0,0,0,-502.768,Negative
2019-01-17,7,777.147,1339.9,0,0,277.05,0,0,1017.007,-239.86,Positive
2019-01-17,8,510.782,1378.019,0,0,542.066,72.6,0,1120.211,-609.429,Positive
2019-01-17,9,407.249,1712.867,0,0,169.184,543,0,1116.683,-709.434,Positive
2019-01-17,10,681.838,2071.267,0,0,0,554,0,1235.838,-554,Positive
2019-01-17,11,337.336,1604.583,0,0,84.666,558,0,980.002,-642.666,Positive
2019-01-17,12,-310.07,589.533,0,0,0,558,0,246.28,-556.35,Negative
2019-01-17,13,-911.037,0,0,0,950.25,195,0,0,-911.037,Negative
2019-01-17,14,-1141.447,0,0,0,1355.6,100.75,0,0,-1141.447,Negative
2019-01-17,15,-1559.045,0,0,0,2076.5,0,0,0,-1559.045,Negative
2019-01-17,16,-1775.631,41.667,0,0,2210.432,60,0,41.667,-1817.298,Negative
2019-01-17,17,-1150.503,0,0,0,1351.75,200,0,0,-1150.503,Negative
2019-01-17,18,-534.567,465.649,0,0,509.567,484.35,0,344.353,-878.92,Negative
2019-01-17,19,-179.518,789,0,0,0,563,0,381.782,-561.3,Negative
2019-01-17,20,-988.729,0,0,0,682.317,543,0,0,-988.729,Negative
2019-01-17,21,-1494.061,0,0,0,1295.633,557,0,0,-1494.061,Negative
2019-01-17,22,-875.09,36.167,0,0,696,543,0,35.977,-911.067,Negative
2019-01-17,23,-257.781,97.584,0,0,355.835,0,0,55.604,-313.385,Negative
2019-01-18,0,-350.363,0,0,0,357.315,0,0,0,-350.363,Negative
2019-01-18,1,-168.616,105.25,0,0,244.799,0,0,76.183,-244.799,Negative
2019-01-18,2,-296.244,26,0,0,296.267,0,0,0,-296.244,Negative
2019-01-18,3,-193.653,0,0,0,193.933,0,0,0,-193.653,Negative
2019-01-18,4,-313.424,0,0,0,392,0,0,0,-313.424,Negative
2019-01-18,5,-390,0,0,0,390,0,0,0,-390,Negative
2019-01-18,6,-138.5,17.5,0,0,156,0,0,17.5,-156,Negative
2019-01-18,7,607.166,932.399,0,0,155.432,0,0,695.798,-88.632,Positive
2019-01-18,8,703.945,2713.868,0,0,223.365,722.317,0,1609.366,-905.421,Positive
2019-01-18,9,552.483,2235,0,0,0,876.266,0,1313.482,-760.999,Positive
2019-01-18,10,473.006,2879,0,0,26.25,916.667,0,1337.232,-864.226,Positive
2019-01-18,11,-94.519,1562.848,0,0,20.75,1038,0,885.268,-979.787,Negative
2019-01-18,12,-1423.874,108.983,0,0,246.767,1374.266,0,108.983,-1532.857,Negative
2019-01-18,13,-1258.022,595.45,0,0,296.668,1717,0,463.096,-1721.118,Negative
2019-01-18,14,-1274.795,718.249,89.717,0,0,1725,0,372.313,-1647.108,Negative
2019-01-18,15,-454.778,330.666,578,0,1349.821,618.417,0,694.069,-1148.847,Negative
2019-01-18,16,-1020.001,0,682,0,2286.818,0,0,674.06,-1694.061,Negative
2019-01-18,17,-572.536,0,629,0,1699.166,0,0,618.06,-1190.596,Negative
2019-01-18,18,-419.325,0,37.333,0,590.333,0,0,37.333,-456.658,Negative
2019-01-18,19,-425.963,58.333,0,0,586.832,0,0,58.333,-484.296,Negative
2019-01-18,20,-295.672,0,0,0,522,0,0,0,-295.672,Negative
2019-01-18,21,-344.612,0,0,0,558.333,0,0,0,-344.612,Negative
2019-01-18,22,-130.955,33.333,0,0,425,0,0,33.333,-164.288,Negative
2019-01-18,23,-640.947,0,0,0,1226.549,0,0,0,-640.947,Negative
2019-01-19,0,-436.056,0,0,0,746.216,0,0,0,-436.056,Negative
2019-01-19,1,-73.334,29.166,0,0,102.5,0,0,29.166,-102.5,Negative
2019-01-19,2,0,0,0,0,0,0,0,0,0,Neutral
2019-01-19,3,0,0,0,0,0,0,0,0,0,Neutral
2019-01-19,4,0,0,0,0,0,0,0,0,0,Neutral
2019-01-19,5,190.67,219.233,0,0,0,0,0,190.67,0,Positive
2019-01-19,6,1209.706,1968.367,0,0,0,0,0,1209.706,0,Positive
2019-01-19,7,1232.943,1524.167,0,0,0,0,0,1232.943,0,Positive
2019-01-19,8,1499.316,1873.584,0,0,24.5,0,0,1523.596,-24.28,Positive
2019-01-19,9,942.047,1574.434,0,0,0,0,0,942.047,0,Positive
2019-01-19,10,677.339,1349.05,0,0,0,0,0,677.339,0,Positive
2019-01-19,11,-72.634,372.15,0,0,287.05,8.6,0,216.383,-289.017,Negative
2019-01-19,12,-691.081,0,0,0,1033.451,0,0,0,-691.081,Negative
2019-01-19,13,-788.303,0,0,0,1118,0,0,0,-788.303,Negative
2019-01-19,14,-802.518,0,0,0,1056,0,0,0,-802.518,Negative
2019-01-19,15,-364.667,0,0,0,364.667,0,0,0,-364.667,Negative
2019-01-19,16,-646.634,0,0,0,811.949,0,0,0,-646.634,Negative
2019-01-19,17,-985.637,37.5,0,0,1364.548,0,0,37.5,-1023.137,Negative
2019-01-19,18,-106.877,0,0,0,108.483,0,0,0,-106.877,Negative
2019-01-19,19,158.333,158.333,0,0,0,0,0,158.333,0,Positive
2019-01-19,20,492.715,721.367,0,0,26.25,0,0,518.155,-25.44,Positive
2019-01-19,21,571.596,922.25,0,0,41.667,0,0,613.263,-41.667,Positive
2019-01-19,22,517.818,824.75,0,0,0,0,0,517.818,0,Positive
2019-01-19,23,48.876,276.233,0,0,26.251,0,0,71.233,-22.357,Neutral
2019-01-20,0,22.876,211.868,0,0,163.216,0,0,186.092,-163.216,Neutral
2019-01-20,1,-52.5,0,0,0,52.5,0,0,0,-52.5,Negative
2019-01-20,2,0,0,0,0,0,0,0,0,0,Neutral
2019-01-20,3,-198.023,0,0,0,331.267,0,0,0,-198.023,Negative
2019-01-20,4,-172.37,0,0,0,252,0,0,0,-172.37,Negative
2019-01-20,5,0,0,0,0,0,0,0,0,0,Neutral
2019-01-20,6,0,0,0,0,0,0,0,0,0,Neutral
2019-01-20,7,47.3,126.966,0,0,0,0,0,47.3,0,Neutral
2019-01-20,8,-831.124,0,0,0,1103.033,0,0,0,-831.124,Negative
2019-01-20,9,-2190.804,0,0,0,2940.383,0,0,0,-2190.804,Negative
2019-01-20,10,-1825.135,0,0,0,2547.016,0,0,0,-1825.135,Negative
2019-01-20,11,-1553.956,0,0,0,2473.383,0,0,0,-1553.956,Negative
2019-01-20,12,-1837.005,0,0,0,2854.167,0,0,0,-1837.005,Negative
2019-01-20,13,-1951.878,0,0,0,2773,0,0,0,-1951.878,Negative
2019-01-20,14,-1978.15,0,0,0,3015.417,0,0,0,-1978.15,Negative
2019-01-20,15,-2339.473,0,0,0,3230.883,0,0,0,-2339.473,Negative
2019-01-20,16,-1664.763,0,0,0,2242.033,0,0,0,-1664.763,Negative
2019-01-20,17,-1413.063,0,0,0,1701.283,0,0,0,-1413.063,Negative
2019-01-20,18,-723.815,0,0,0,866.85,0,0,0,-723.815,Negative
2019-01-20,19,-918.966,0,0,0,1077.333,0,0,0,-918.966,Negative
2019-01-20,20,-590.687,0,0,0,787.317,0,0,0,-590.687,Negative
2019-01-20,21,-659.676,0,0,0,1093.716,0,0,0,-659.676,Negative
2019-01-20,22,-1099.869,0,0,0,1811,0,0,0,-1099.869,Negative
2019-01-20,23,-934.244,0,0,0,1531,0,0,0,-934.244,Negative
2019-01-21,0,-415.966,0,0,0,1203.8,0,0,0,-415.966,Negative
2019-01-21,1,-306.614,0,0,0,1055,0,0,0,-306.614,Negative
2019-01-21,2,-300.613,0,0,0,1122.9,0,0,0,-300.613,Negative
2019-01-21,3,-246.644,0,0,0,933,0,0,0,-246.644,Negative
2019-01-21,4,-274.799,0,0,0,952,0,0,0,-274.799,Negative
2019-01-21,5,-410.463,0,0,0,1152,0,0,0,-410.463,Negative
2019-01-21,6,-934.289,0,0,0,1728,0,0,0,-934.289,Negative
2019-01-21,7,-1205.799,27.467,0,0,2081,0,0,27.467,-1233.266,Negative
2019-01-21,8,-547.463,966.218,0,0,1165.8,0,0,448.718,-996.181,Negative
2019-01-21,9,447.68,1940,0,0,0,0,0,447.68,0,Positive
2019-01-21,10,556.25,1497,0,0,0,0,0,556.25,0,Positive
2019-01-21,11,294.519,1077.5,0,0,0,0,0,294.519,0,Positive
2019-01-21,12,1021.212,1271.333,0,0,0,0,0,1021.212,0,Positive
2019-01-21,13,1040.356,1351.601,0,0,0,0,0,1040.356,0,Positive
2019-01-21,14,1132.31,1940,0,0,0,0,0,1132.31,0,Positive
2019-01-21,15,1055.302,1861.751,0,0,0,0,0,1055.302,0,Positive
2019-01-21,16,925.478,1418.233,0,0,0,0,0,925.478,0,Positive
2019-01-21,17,-142.249,235.502,0,0,350.967,0,0,195.605,-337.854,Negative
2019-01-21,18,-563.832,0,0,0,583.832,0,0,0,-563.832,Negative
2019-01-21,19,-817.817,0,0,0,881.017,0,0,0,-817.817,Negative
2019-01-21,20,-629.976,0,0,0,712,0,0,0,-629.976,Negative
2019-01-21,21,-644.647,0,0,0,719.667,0,0,0,-644.647,Negative
2019-01-21,22,-1071.817,0,0,0,1347.618,0,0,0,-1071.817,Negative
2019-01-21,23,-1193.247,0,0,0,1407.5,0,0,0,-1193.247,Negative
2019-01-22,0,-1264.858,0,0,0,1587.666,0,0,0,-1264.858,Negative
2019-01-22,1,-1035.907,146.2,0,0,1509.5,0,0,146.2,-1182.107,Negative
2019-01-22,2,-837.88,0,0,0,1162,0,0,0,-837.88,Negative
2019-01-22,3,-859.29,0,0,0,1311,0,0,0,-859.29,Negative
2019-01-22,4,-746.04,0,0,0,1004,0,0,0,-746.04,Negative
2019-01-22,5,-901.42,0,0,0,1210,0,0,0,-901.42,Negative
2019-01-22,6,-1133.86,0,0,0,1624,0,0,0,-1133.86,Negative
2019-01-22,7,-362.46,0,0,0,436.316,0,0,0,-362.46,Negative
2019-01-22,8,-982.178,112.5,0,0,1168.535,0,0,112.5,-1094.678,Negative
2019-01-22,9,-161,0,0,0,191,0,0,0,-161,Negative
2019-01-22,10,-244.7,0,0,0,277,0,0,0,-244.7,Negative
2019-01-22,11,-209,0,0,0,299,0,0,0,-209,Negative
2019-01-22,12,-193.7,0,0,0,284,0,0,0,-193.7,Negative
2019-01-22,13,-139.8,0,0,0,226,0,0,0,-139.8,Negative
2019-01-22,14,-127.7,0,0,0,238,0,0,0,-127.7,Negative
2019-01-22,15,-109.2,0,0,0,210,0,0,0,-109.2,Negative
2019-01-22,16,-180.2,0,0,0,299,0,0,0,-180.2,Negative
2019-01-22,17,-232,0,0,0,322,0,0,0,-232,Negative
2019-01-22,18,-248.617,0,0,0,348.317,0,0,0,-248.617,Negative
2019-01-22,19,-303.912,0,0,0,404.517,0,0,0,-303.912,Negative
2019-01-22,20,-670.522,0,0,0,815.951,0,0,0,-670.522,Negative
2019-01-22,21,-510.734,0,0,0,558.483,0,0,0,-510.734,Negative
2019-01-22,22,-975.458,0,0,0,1130.05,0,0,0,-975.458,Negative
2019-01-22,23,-1533.669,0,0,0,1674.717,0,0,0,-1533.669,Negative
2019-01-23,0,-1218.862,0,0,0,1461.417,0,0,0,-1218.862,Negative
2019-01-23,1,-1037.595,66.667,0,0,1295.533,0,0,66.667,-1104.262,Negative
2019-01-23,2,-955.772,0,0,0,1287.001,0,0,0,-955.772,Negative
2019-01-23,3,-845.111,0,0,0,1115,0,0,0,-845.111,Negative
2019-01-23,4,-867.135,0,0,0,2403.149,0,0,0,-867.135,Negative
2019-01-23,5,-1800.495,0,0,0,3315,0,0,0,-1800.495,Negative
2019-01-23,6,-2295.432,0,0,0,3410.383,0,0,0,-2295.432,Negative
2019-01-23,7,-1192.822,0,0,0,1340.701,0,0,0,-1192.822,Negative
2019-01-23,8,-1570.894,71.334,0,0,1813.283,0,0,70.779,-1641.673,Negative
2019-01-23,9,-1138.95,0,0,0,1338.6,0,0,0,-1138.95,Negative
2019-01-23,10,-1321.195,0,0,0,1860.552,0,0,0,-1321.195,Negative
2019-01-23,11,-1077.266,0,0,0,1724.85,0,0,0,-1077.266,Negative
2019-01-23,12,-919.332,0,0,0,2162.635,0,0,0,-919.332,Negative
2019-01-23,13,-787.97,0,0,0,1103.285,0,0,0,-787.97,Negative
2019-01-23,14,-615.417,0,0,0,1067.017,0,0,0,-615.417,Negative
2019-01-23,15,-677.907,0,0,0,1500,0,0,0,-677.907,Negative
2019-01-23,16,-830.111,58.333,0,0,1706.534,0,0,58.333,-888.444,Negative
2019-01-23,17,-520.479,0,0,0,941,0,0,0,-520.479,Negative
2019-01-23,18,-320.224,0,0,0,660.584,0,0,0,-320.224,Negative
2019-01-23,19,-680.245,0,0,0,1235.115,0,0,0,-680.245,Negative
2019-01-23,20,-1261.837,33.333,0,0,1813.482,0,0,33.333,-1295.17,Negative
2019-01-23,21,-1068.31,0,0,0,1445.65,0,0,0,-1068.31,Negative
2019-01-23,22,-665.524,0,0,0,772,0,0,0,-665.524,Negative
2019-01-23,23,-611.066,0,0,0,840.633,0,0,0,-611.066,Negative
2019-01-24,0,-1587.81,0,0,0,2389.449,0,0,0,-1587.81,Negative
2019-01-24,1,-896.014,0,0,0,1104.934,0,0,0,-896.014,Negative
2019-01-24,2,-298.4,0,0,0,368,0,0,0,-298.4,Negative
2019-01-24,3,-116.3,0,0,0,238,0,0,0,-116.3,Negative
2019-01-24,4,-99.7,0,0,0,218,0,0,0,-99.7,Negative
2019-01-24,5,-95.7,0,0,0,154,0,0,0,-95.7,Negative
2019-01-24,6,0,0,0,0,0,0,0,0,0,Neutral
2019-01-24,7,-329.413,0,0,0,383.352,0,0,0,-329.413,Negative
2019-01-24,8,-41.069,310.667,0,0,357.366,0,0,310.667,-351.736,Neutral
2019-01-24,9,-129.583,0,0,0,129.583,0,0,0,-129.583,Negative
2019-01-24,10,276.451,471.683,0,0,104.1,0,0,380.551,-104.1,Positive
2019-01-24,11,1061.896,1914,0,0,0,0,0,1061.896,0,Positive
2019-01-24,12,1502.3,1873.917,0,0,0,0,0,1502.3,0,Positive
2019-01-24,13,1613.605,2116.118,0,0,0,0,0,1613.605,0,Positive
2019-01-24,14,1831.45,2725,0,0,0,0,0,1831.45,0,Positive
2019-01-24,15,1738.088,2684,0,0,0,0,0,1738.088,0,Positive
2019-01-24,16,1608.973,2890.833,0,0,0,0,0,1608.973,0,Positive
2019-01-24,17,1692.809,3059,0,0,0,0,0,1692.809,0,Positive
2019-01-24,18,1278.966,2600.681,0,0,67.367,0,0,1346.333,-67.367,Positive
2019-01-24,19,1153.003,2130.251,0,0,120,0,0,1273.003,-120,Positive
2019-01-24,20,657.873,1114.682,0,0,98.35,0,0,755.94,-98.067,Positive
2019-01-24,21,452.16,636,0,0,0,0,0,452.16,0,Positive
2019-01-24,22,515.799,692.667,0,0,0,0,0,515.799,0,Positive
2019-01-24,23,320.568,702,0,0,218.234,0,0,534.37,-213.802,Positive
2019-01-25,0,-112.87,332,0,0,271.984,0,0,159.114,-271.984,Negative
2019-01-25,1,172.115,603.382,0,0,211.916,0,0,384.031,-211.916,Positive
2019-01-25,2,165.794,237,0,0,0,0,0,165.794,0,Positive
2019-01-25,3,-43.856,51.034,0,0,105.167,0,0,36.144,-80,Neutral
2019-01-25,4,-605.332,0,0,0,873.784,0,0,0,-605.332,Negative
2019-01-25,5,-442.729,0,0,0,647,0,0,0,-442.729,Negative
2019-01-25,6,-494.375,0,0,0,677,0,0,0,-494.375,Negative
2019-01-25,7,-167.758,0,0,0,313.102,0,0,0,-167.758,Negative
2019-01-25,8,-72.834,362.099,0,0,439.883,0,0,362.099,-434.933,Negative
2019-01-25,9,-116.546,0,0,0,117.566,0,0,0,-116.546,Negative
2019-01-25,10,-444.99,0,0,0,539.916,0,0,0,-444.99,Negative
2019-01-25,11,-289.222,0,0,0,435,0,0,0,-289.222,Negative
2019-01-25,12,-198.343,212.667,0,0,461,0,0,212.657,-411,Negative
2019-01-25,13,-242.274,14.3,0,0,366.334,0,0,14.3,-256.574,Negative
2019-01-25,14,-575.1,0,0,0,617.45,0,0,0,-575.1,Negative
2019-01-25,15,-101.88,0,0,0,203,0,0,0,-101.88,Negative
2019-01-25,16,-174.467,103.466,0,0,329.668,0,0,97.633,-272.1,Negative
2019-01-25,17,151.491,860,0,0,0,0,0,151.491,0,Positive
2019-01-25,18,48.398,603.599,0,0,134.867,0,0,183.265,-134.867,Neutral
2019-01-25,19,-268.302,0,0,0,298.099,0,0,0,-268.302,Negative
2019-01-25,20,-1067.549,0,0,0,1237.699,0,0,0,-1067.549,Negative
2019-01-25,21,-1335.86,0,0,0,1494.5,0,0,0,-1335.86,Negative
2019-01-25,22,-1271.528,0,0,0,1686.634,0,0,0,-1271.528,Negative
2019-01-25,23,-1555.414,0,0,0,1896.4,0,0,0,-1555.414,Negative
2019-01-26,0,-435.779,0,0,0,957.116,0,0,0,-435.779,Negative
2019-01-26,1,-70.43,0,0,0,86.317,0,0,0,-70.43,Negative
2019-01-26,2,-267.41,0,0,0,350.583,0,0,0,-267.41,Negative
2019-01-26,3,-374.94,0,0,0,469,0,0,0,-374.94,Negative
2019-01-26,4,-392.662,0,0,0,756.751,0,0,0,-392.662,Negative
2019-01-26,5,-995.279,0,0,0,1739,0,0,0,-995.279,Negative
2019-01-26,6,-857.612,0,0,0,1301.75,0,0,0,-857.612,Negative
2019-01-26,7,-1008.059,12.25,0,0,1590.617,0,0,12.25,-1020.309,Negative
2019-01-26,8,-1068.674,158.334,0,0,1617.366,0,0,158.334,-1227.008,Negative
2019-01-26,9,-779.356,151.15,0,0,1234.684,0,0,151.15,-930.506,Negative
2019-01-26,10,-866.915,0,0,0,948.967,0,0,0,-866.915,Negative
2019-01-26,11,-40.333,0,0,0,40.333,0,0,0,-40.333,Neutral
2019-01-26,12,-470.219,0,0,0,528,0,0,0,-470.219,Negative
2019-01-26,13,-655.937,0,0,0,767,0,0,0,-655.937,Negative
2019-01-26,14,-768.63,0,0,0,874,0,0,0,-768.63,Negative
2019-01-26,15,-492,0,0,0,528,0,0,0,-492,Negative
2019-01-26,16,-532.533,87.5,0,0,640.033,0,0,87.5,-620.033,Negative
2019-01-26,17,-558.917,229.667,0,0,863.368,0,0,229.667,-788.584,Negative
2019-01-26,18,-350.241,0,0,0,363.566,0,0,0,-350.241,Negative
2019-01-26,19,8.333,8.333,0,0,0,0,0,8.333,0,Neutral
2019-01-26,20,-98.053,0,0,0,102.3,0,0,0,-98.053,Negative
2019-01-26,21,-254.871,0,0,0,275.166,0,0,0,-254.871,Negative
2019-01-26,22,-216.793,0,0,0,237,0,0,0,-216.793,Negative
2019-01-26,23,-256.238,0,0,0,222,50,0,0,-256.238,Negative
2019-01-27,0,-417.28,0,0,0,466.1,45,0,0,-417.28,Negative
2019-01-27,1,692.337,1157.75,0,0,228.083,45,0,965.42,-273.083,Positive
2019-01-27,2,380.333,451.333,0,0,0,45,0,425.333,-45,Positive
2019-01-27,3,-5.25,0,0,0,0,5.25,0,0,-5.25,Neutral
2019-01-27,4,0,0,0,0,0,0,0,0,0,Neutral
2019-01-27,5,0,0,0,0,0,0,0,0,0,Neutral
2019-01-27,6,0,0,0,0,0,0,0,0,0,Neutral
2019-01-27,7,0,0,0,0,0,0,0,0,0,Neutral
2019-01-27,8,-370.078,0,0,0,747.334,0,0,0,-370.078,Negative
2019-01-27,9,-127.65,0,0,0,127.65,0,0,0,-127.65,Negative
2019-01-27,10,-155.333,0,0,0,155.333,0,0,0,-155.333,Negative
2019-01-27,11,0,0,0,0,0,0,0,0,0,Neutral
2019-01-27,12,0,0,0,0,0,0,0,0,0,Neutral
2019-01-27,13,401.8,691.217,0,0,0,28.5,0,430.07,-28.27,Positive
2019-01-27,14,158.384,458,0,0,0,45,0,203.384,-45,Positive
2019-01-27,15,280.467,343.717,0,0,0,33.75,0,313.717,-33.25,Positive
2019-01-27,16,-190.055,121.583,0,0,410.534,0,0,121.583,-311.638,Negative
2019-01-27,17,-460.401,0,0,0,543.333,0,0,0,-460.401,Negative
2019-01-27,18,-54,0,0,0,54,0,0,0,-54,Negative
2019-01-27,19,159.977,340.8,0,0,20.833,0,0,180.81,-20.833,Positive
2019-01-27,20,217.9,420,0,0,27.5,0,0,245.4,-27.5,Positive
2019-01-27,21,-33.833,0,0,0,33.833,0,0,0,-33.833,Neutral
2019-01-27,22,16,16,0,0,0,0,0,16,0,Neutral
2019-01-27,23,0,0,0,0,0,0,0,0,0,Neutral
2019-01-28,0,-620.865,0,0,0,751.151,0,0,0,-620.865,Negative
2019-01-28,1,417.62,712.085,0,0,149.716,0,0,541.546,-123.926,Positive
2019-01-28,2,282.25,528.517,0,0,0,0,0,282.25,0,Positive
2019-01-28,3,497.452,750,0,0,0,0,0,497.452,0,Positive
2019-01-28,4,417.06,566,0,0,0,0,0,417.06,0,Positive
2019-01-28,5,115.48,585,0,0,0,0,0,115.48,0,Positive
2019-01-28,6,-332.329,71.599,0,0,369.231,0,0,12.441,-344.77,Negative
2019-01-28,7,-261.562,0,0,0,271.682,0,0,0,-261.562,Negative
2019-01-28,8,160.51,731.799,0,0,416.001,0,0,575.31,-414.8,Positive
2019-01-28,9,263.905,816,0,0,0,0,0,263.905,0,Positive
2019-01-28,10,122.375,390,0,0,0,0,0,122.375,0,Positive
2019-01-28,11,-153.167,163.15,0,0,292.167,0,0,139,-292.167,Negative
2019-01-28,12,-1046.765,0,0,0,1278.498,0,0,0,-1046.765,Negative
2019-01-28,13,-1264.831,0,0,0,1413.234,0,0,0,-1264.831,Negative
2019-01-28,14,-974.058,0,0,0,1059.751,0,0,0,-974.058,Negative
2019-01-28,15,-1513.197,0,0,0,1731.7,0,0,0,-1513.197,Negative
2019-01-28,16,-2273.503,0,0,0,2835.501,0,0,0,-2273.503,Negative
2019-01-28,17,-1835.603,0,0,0,2148.534,0,0,0,-1835.603,Negative
2019-01-28,18,-1900.643,0,0,0,2191,0,0,0,-1900.643,Negative
2019-01-28,19,-1525.13,0,0,0,1877.2,0,0,0,-1525.13,Negative
2019-01-28,20,-1779.554,0,0,0,2982.167,0,0,0,-1779.554,Negative
2019-01-28,21,-2018.95,0,0,0,2525.366,0,0,0,-2018.95,Negative
2019-01-28,22,-1343.307,0,0,0,1726.533,0,0,0,-1343.307,Negative
2019-01-28,23,-1173.259,0,0,0,1678.083,0,0,0,-1173.259,Negative
2019-01-29,0,-745.785,0,0,0,1108.166,0,0,0,-745.785,Negative
2019-01-29,1,-152.744,0,0,0,242.214,0,0,0,-152.744,Negative
2019-01-29,2,-257.695,0,0,0,720.167,0,0,0,-257.695,Negative
2019-01-29,3,-724.106,0,0,0,1118.033,0,0,0,-724.106,Negative
2019-01-29,4,-675.812,0,0,0,1063,0,0,0,-675.812,Negative
2019-01-29,5,-831.926,0,0,0,1624.783,0,0,0,-831.926,Negative
2019-01-29,6,-1483.116,0,0,0,2045.068,0,0,0,-1483.116,Negative
2019-01-29,7,-673.171,0,0,0,1240,0,0,0,-673.171,Negative
2019-01-29,8,-298.976,390.434,0,0,958.583,0,0,352.816,-651.792,Negative
2019-01-29,9,-949.452,0,0,0,1538.052,0,0,0,-949.452,Negative
2019-01-29,10,-862.107,0,0,0,1214.301,0,0,0,-862.107,Negative
2019-01-29,11,-1067.624,0,0,0,1397.65,0,0,0,-1067.624,Negative
2019-01-29,12,-1145.66,0,0,0,1725.95,0,0,0,-1145.66,Negative
2019-01-29,13,-1237.124,0,0,0,1904.218,0,0,0,-1237.124,Negative
2019-01-29,14,-951.349,0,0,0,1440.534,0,0,0,-951.349,Negative
2019-01-29,15,-754.157,0,0,0,1117,0,0,0,-754.157,Negative
2019-01-29,16,-1055.191,0,0,0,1456.883,0,0,0,-1055.191,Negative
2019-01-29,17,-917.511,0,0,0,1264.334,0,0,0,-917.511,Negative
2019-01-29,18,-656.735,0,0,0,839.716,0,0,0,-656.735,Negative
2019-01-29,19,-474.334,33.333,0,0,550,0,0,33.333,-507.667,Negative
2019-01-29,20,-1021.115,0,0,0,1363.901,0,0,0,-1021.115,Negative
2019-01-29,21,-772.093,0,0,0,1111.75,0,0,0,-772.093,Negative
2019-01-29,22,-767.916,0,0,0,1151,0,0,0,-767.916,Negative
2019-01-29,23,-347.216,0,0,0,717,0,0,0,-347.216,Negative
